fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name,flight_speed,lat,long,condition
2019-06-02,UA,UA_CODESHARE,UA,4661,AX,N11155,4661,11292,DEN,"Denver, CO",12280,IDA,"Idaho Falls, ID",1540,1604.0,24.0,25.0,1629.0,1748.0,3.0,1725,1751.0,26.0,0,,0,N,105,107.0,79.0,1,458,0.0,24.0,2.0,0.0,0.0,,,,,5.7974683544303796,12.1341164,-68.2761506,Partially cloudy
2019-07-19,AA,AA_CODESHARE,AA,5124,OH,N546FF,5124,11057,CLT,"Charlotte, NC",14098,PHF,"Newport News/Williamsburg, VA",2250,146.0,176.0,28.0,214.0,305.0,4.0,6,309.0,183.0,0,,0,N,76,83.0,51.0,1,282,0.0,36.0,7.0,0.0,140.0,,,,,5.529411764705882,35.2107415,-80.9457435,Partially cloudy
2018-07-31,WN,WN,WN,996,WN,N7830A,996,14679,SAN,"San Diego, CA",14747,SEA,"Seattle, WA",810,900.0,50.0,11.0,911.0,1137.0,10.0,1105,1147.0,42.0,0,,0,N,175,167.0,146.0,1,1050,0.0,42.0,0.0,0.0,0.0,,,,,7.191780821917808,37.622452,-122.3839894,Partially cloudy
2019-05-29,AA,AA,AA,2271,AA,N938NN,2271,11298,DFW,"Dallas/Fort Worth, TX",14027,PBI,"West Palm Beach/Palm Beach, FL",2040,2102.0,22.0,37.0,2139.0,108.0,4.0,23,112.0,49.0,0,,0,N,163,190.0,149.0,1,1102,0.0,22.0,27.0,0.0,0.0,,,,,7.395973154362416,32.8965194,-97.0465221,"Rain, Partially cloudy"
2019-04-05,UA,UA_CODESHARE,UA,6308,YV,N85354,6308,10747,BRO,"Brownsville, TX",12266,IAH,"Houston, TX",530,733.0,123.0,9.0,742.0,840.0,7.0,644,847.0,123.0,0,,0,N,74,74.0,58.0,1,308,0.0,123.0,0.0,0.0,0.0,,,,,5.310344827586207,55.0358463,-1.7112191,Partially cloudy
2019-02-20,DL,DL,DL,788,DL,N858DZ,788,10397,ATL,"Atlanta, GA",14893,SMF,"Sacramento, CA",1554,1624.0,30.0,18.0,1642.0,1849.0,5.0,1809,1854.0,45.0,0,,0,N,315,330.0,307.0,1,2092,24.0,6.0,15.0,0.0,0.0,,,,,6.814332247557004,33.6377988,-84.4292712,"Rain, Overcast"
2018-02-24,AA,AA,AA,2042,AA,N919US,2042,11298,DFW,"Dallas/Fort Worth, TX",11057,CLT,"Charlotte, NC",1215,1325.0,70.0,31.0,1356.0,1714.0,6.0,1538,1720.0,102.0,0,,0,N,143,175.0,138.0,1,936,0.0,5.0,32.0,0.0,65.0,,,,,6.782608695652174,32.8965194,-97.0465221,"Rain, Overcast"
2018-11-26,DL,DL_CODESHARE,DL,5292,9E,N228PQ,5292,13367,MLI,"Moline, IL",10397,ATL,"Atlanta, GA",600,843.0,163.0,24.0,907.0,1134.0,8.0,905,1142.0,157.0,0,,0,N,125,119.0,87.0,1,633,0.0,128.0,0.0,0.0,29.0,,,,,7.275862068965517,41.4477214,-90.5114665,"Snow, Overcast"
2019-06-24,AA,AA,AA,2625,AA,N969NN,2625,13303,MIA,"Miami, FL",10693,BNA,"Nashville, TN",1532,1716.0,104.0,16.0,1732.0,1824.0,9.0,1654,1833.0,99.0,0,,0,N,142,137.0,112.0,1,806,0.0,99.0,0.0,0.0,0.0,,,,,7.196428571428571,39.9914323,-84.2937295,"Rain, Partially cloudy"
2019-05-21,AA,AA,AA,1271,AA,N9630A,1271,11298,DFW,"Dallas/Fort Worth, TX",12266,IAH,"Houston, TX",1739,2047.0,188.0,14.0,2101.0,2143.0,6.0,1846,2149.0,183.0,0,,0,N,67,62.0,42.0,1,224,8.0,10.0,0.0,0.0,165.0,,,,,5.333333333333333,32.8965194,-97.0465221,"Rain, Partially cloudy"
2018-11-09,DL,DL,DL,726,DL,N988DN,726,10397,ATL,"Atlanta, GA",15412,TYS,"Knoxville, TN",2245,2313.0,28.0,11.0,2324.0,2353.0,4.0,2340,2357.0,17.0,0,,0,N,55,44.0,29.0,1,152,0.0,1.0,0.0,0.0,16.0,,,,,5.241379310344827,33.6377988,-84.4292712,"Rain, Overcast"
2018-10-09,AA,AA,AA,2270,AA,N942AN,2270,11298,DFW,"Dallas/Fort Worth, TX",15304,TPA,"Tampa, FL",1000,1236.0,156.0,27.0,1303.0,1604.0,6.0,1317,1610.0,173.0,0,,0,N,137,154.0,121.0,1,929,0.0,156.0,17.0,0.0,0.0,,,,,7.677685950413223,32.8965194,-97.0465221,"Rain, Overcast"
2018-05-14,DL,DL,DL,1093,DL,N920DE,1093,12264,IAD,"Washington, DC",10397,ATL,"Atlanta, GA",1738,2049.0,191.0,13.0,2102.0,2223.0,9.0,1940,2232.0,172.0,0,,0,N,122,103.0,81.0,1,534,0.0,172.0,0.0,0.0,0.0,,,,,6.592592592592593,38.9522663,-77.4534849,"Rain, Partially cloudy"
2019-08-27,AA,AA_CODESHARE,AA,5735,YV,N242LR,5735,10599,BHM,"Birmingham, AL",11298,DFW,"Dallas/Fort Worth, TX",1238,1405.0,87.0,14.0,1419.0,1556.0,6.0,1439,1602.0,83.0,0,,0,N,121,117.0,97.0,1,597,0.0,7.0,0.0,0.0,76.0,,,,,6.154639175257732,33.5635,-86.7515125,"Rain, Partially cloudy"
2018-05-14,WN,WN,WN,425,WN,N235WN,425,10821,BWI,"Baltimore, MD",10792,BUF,"Buffalo, NY",1725,1757.0,32.0,8.0,1805.0,1854.0,2.0,1830,1856.0,26.0,0,,0,N,65,59.0,49.0,1,281,0.0,16.0,0.0,0.0,10.0,,,,,5.73469387755102,39.1828341,-76.6698273,"Rain, Overcast"
2019-01-02,AA,AA_CODESHARE,AA,3732,MQ,N680AE,3732,13930,ORD,"Chicago, IL",14730,SDF,"Louisville, KY",1557,1621.0,24.0,32.0,1653.0,1844.0,7.0,1816,1851.0,35.0,0,,0,N,79,90.0,51.0,1,286,0.0,13.0,11.0,0.0,11.0,,,,,5.607843137254902,-17.7868996,127.6699982,"Rain, Partially cloudy"
2019-04-30,DL,DL_CODESHARE,DL,6254,G7,N181GJ,6254,13930,ORD,"Chicago, IL",14492,RDU,"Raleigh/Durham, NC",1500,1601.0,61.0,35.0,1636.0,1903.0,4.0,1805,1907.0,62.0,0,,0,N,125,126.0,87.0,1,646,0.0,61.0,1.0,0.0,0.0,,,,,7.425287356321839,-17.7868996,127.6699982,"Rain, Partially cloudy"
2018-10-02,AA,AA_CODESHARE,AA,5556,OH,N241PS,5556,11278,DCA,"Washington, DC",11995,GSO,"Greensboro/High Point, NC",1940,2107.0,87.0,28.0,2135.0,2222.0,6.0,2055,2228.0,93.0,0,,0,N,75,81.0,47.0,1,248,0.0,74.0,6.0,0.0,13.0,,,,,5.276595744680851,38.8512894,-77.0396889,Partially cloudy
2019-07-03,AA,AA,AA,1649,AA,N102UW,1649,13204,MCO,"Orlando, FL",11278,DCA,"Washington, DC",2120,30.0,190.0,16.0,46.0,220.0,4.0,2334,224.0,170.0,0,,0,N,134,114.0,94.0,1,759,0.0,42.0,0.0,0.0,128.0,,,,,8.074468085106384,28.4129036,-81.3094431,"Rain, Partially cloudy"
2019-08-18,AA,AA_CODESHARE,AA,3725,MQ,N252NN,3725,13930,ORD,"Chicago, IL",10792,BUF,"Buffalo, NY",1504,1607.0,63.0,25.0,1632.0,1837.0,2.0,1738,1839.0,61.0,0,,0,N,94,92.0,65.0,1,473,0.0,19.0,0.0,0.0,42.0,,,,,7.276923076923077,-17.7868996,127.6699982,Partially cloudy
2018-08-28,AA,AA_CODESHARE,AA,3558,MQ,N658AE,3558,13930,ORD,"Chicago, IL",11721,FNT,"Flint, MI",1200,1306.0,66.0,29.0,1335.0,1509.0,4.0,1403,1513.0,70.0,0,,0,N,63,67.0,34.0,1,223,0.0,16.0,4.0,0.0,50.0,,,,,6.5588235294117645,-17.7868996,127.6699982,Partially cloudy
2018-08-18,AA,AA_CODESHARE,AA,5304,OH,N577NN,5304,11057,CLT,"Charlotte, NC",10994,CHS,"Charleston, SC",1809,1848.0,39.0,37.0,1925.0,1954.0,3.0,1909,1957.0,48.0,0,,0,N,60,69.0,29.0,1,168,0.0,39.0,9.0,0.0,0.0,,,,,5.793103448275862,35.2107415,-80.9457435,"Rain, Partially cloudy"
2018-11-16,DL,DL_CODESHARE,DL,3521,OO,N773SK,3521,11433,DTW,"Detroit, MI",11977,GRB,"Green Bay, WI",1210,1245.0,35.0,23.0,1308.0,1306.0,5.0,1240,1311.0,31.0,0,,0,N,90,86.0,58.0,1,287,0.0,3.0,0.0,0.0,28.0,,,,,4.948275862068965,42.2056991,-83.3529754,Overcast
2018-06-22,UA,UA_CODESHARE,UA,4653,AX,N13124,4653,11292,DEN,"Denver, CO",12012,GUC,"Gunnison, CO",1149,1220.0,31.0,76.0,1336.0,1414.0,2.0,1254,1416.0,82.0,0,,0,N,65,116.0,38.0,1,152,0.0,31.0,51.0,0.0,0.0,1139.0,37.0,37.0,,4.0,12.1341164,-68.2761506,Partially cloudy
2018-11-15,AA,AA,AA,1891,AA,N108UW,1891,11618,EWR,"Newark, NJ",11057,CLT,"Charlotte, NC",1935,2206.0,151.0,58.0,2304.0,38.0,6.0,2139,44.0,185.0,0,,0,N,124,158.0,94.0,1,529,0.0,8.0,34.0,0.0,143.0,,,,,5.627659574468085,40.689064,-74.1772549,"Snow, Rain, Overcast"
2019-01-31,AA,AA_CODESHARE,AA,3227,OO,N760EV,3227,13930,ORD,"Chicago, IL",10693,BNA,"Nashville, TN",1854,2009.0,75.0,49.0,2058.0,2154.0,6.0,2032,2200.0,88.0,0,,0,N,98,111.0,56.0,1,409,0.0,75.0,13.0,0.0,0.0,1858.0,46.0,46.0,,7.303571428571429,-17.7868996,127.6699982,"Rain, Partially cloudy"
2019-01-27,WN,WN,WN,4247,WN,N8726H,4247,13232,MDW,"Chicago, IL",13244,MEM,"Memphis, TN",2110,2150.0,40.0,11.0,2201.0,2311.0,10.0,2255,2321.0,26.0,0,,0,N,105,91.0,70.0,1,480,0.0,24.0,0.0,0.0,2.0,,,,,6.857142857142857,40.2333371,-93.9335617,Partially cloudy
2018-05-09,AA,AA,AA,1932,AA,N190UW,1932,13930,ORD,"Chicago, IL",14107,PHX,"Phoenix, AZ",1725,1833.0,68.0,24.0,1857.0,2013.0,5.0,1914,2018.0,64.0,0,,0,N,229,225.0,196.0,1,1440,0.0,57.0,0.0,0.0,7.0,,,,,7.346938775510204,-17.7868996,127.6699982,Clear
2018-02-26,AS,AS,AS,65,AS,N619AS,65,14256,PSG,"Petersburg, AK",12523,JNU,"Juneau, AK",1213,1258.0,45.0,5.0,1303.0,1341.0,6.0,1254,1347.0,53.0,0,,0,N,41,49.0,38.0,1,123,0.0,5.0,8.0,0.0,40.0,,,,,3.236842105263158,56.8019798,-132.9449311,"Snow, Rain, Partially cloudy"
2019-04-24,AA,AA_CODESHARE,AA,3582,MQ,N236NN,3582,13485,MSN,"Madison, WI",11298,DFW,"Dallas/Fort Worth, TX",657,658.0,1.0,16.0,714.0,937.0,20.0,929,957.0,28.0,0,,0,N,152,179.0,143.0,1,821,0.0,1.0,27.0,0.0,0.0,,,,,5.741258741258742,19.372147,98.4358962,Partially cloudy
2018-09-14,AA,AA,AA,1435,AA,N157AA,1435,11298,DFW,"Dallas/Fort Worth, TX",10423,AUS,"Austin, TX",2115,2239.0,84.0,22.0,2301.0,2342.0,7.0,2209,2349.0,100.0,0,,0,N,54,70.0,41.0,1,190,0.0,84.0,16.0,0.0,0.0,,,,,4.634146341463414,32.8965194,-97.0465221,"Rain, Partially cloudy"
2019-12-02,DL,DL_CODESHARE,DL,3843,OO,N275SY,3843,12478,JFK,"New York, NY",13930,ORD,"Chicago, IL",700,1058.0,238.0,19.0,1117.0,1159.0,13.0,854,1212.0,198.0,0,,0,N,174,134.0,102.0,1,740,0.0,198.0,0.0,0.0,0.0,,,,,7.254901960784314,40.6429479,-73.7793734,"Snow, Rain, Partially cloudy"
2019-07-06,WN,WN,WN,5901,WN,N428WN,5901,13204,MCO,"Orlando, FL",14100,PHL,"Philadelphia, PA",2250,19.0,89.0,18.0,37.0,235.0,3.0,115,238.0,83.0,0,,0,N,145,139.0,118.0,1,861,0.0,83.0,0.0,0.0,0.0,,,,,7.296610169491525,28.4129036,-81.3094431,"Rain, Partially cloudy"
2019-06-22,AA,AA,AA,621,AA,N910NN,621,11057,CLT,"Charlotte, NC",13487,MSP,"Minneapolis, MN",1505,1834.0,209.0,28.0,1902.0,2020.0,6.0,1647,2026.0,219.0,0,,0,N,162,172.0,138.0,1,930,88.0,89.0,10.0,0.0,32.0,,,,,6.739130434782608,35.2107415,-80.9457435,"Rain, Partially cloudy"
2019-06-27,AA,AA_CODESHARE,AA,5364,OH,N230PS,5364,11057,CLT,"Charlotte, NC",11146,CRW,"Charleston/Dunbar, WV",2245,2353.0,68.0,22.0,15.0,51.0,4.0,2356,55.0,59.0,0,,0,N,71,62.0,36.0,1,221,0.0,59.0,0.0,0.0,0.0,,,,,6.138888888888889,35.2107415,-80.9457435,"Rain, Partially cloudy"
2019-09-20,UA,UA,UA,2027,UA,N38451,2027,12266,IAH,"Houston, TX",14100,PHL,"Philadelphia, PA",1215,1428.0,133.0,21.0,1449.0,1838.0,7.0,1639,1845.0,126.0,0,,0,N,204,197.0,169.0,1,1325,0.0,13.0,0.0,0.0,113.0,,,,,7.840236686390533,29.9841416,-95.332986,"Rain, Partially cloudy"
2018-01-12,DL,DL_CODESHARE,DL,6292,G7,N376CA,6292,11618,EWR,"Newark, NJ",14492,RDU,"Raleigh/Durham, NC",2000,2325.0,205.0,15.0,2340.0,52.0,6.0,2147,58.0,191.0,0,,0,N,107,93.0,72.0,1,416,0.0,3.0,0.0,0.0,188.0,,,,,5.777777777777778,40.689064,-74.1772549,"Rain, Overcast"
2019-05-11,UA,UA_CODESHARE,UA,5846,OO,N925SW,5846,12448,JAN,"Jackson/Vicksburg, MS",12266,IAH,"Houston, TX",700,743.0,43.0,13.0,756.0,903.0,4.0,831,907.0,36.0,0,,0,N,91,84.0,67.0,1,351,0.0,36.0,0.0,0.0,0.0,,,,,5.2388059701492535,52.309523,4.7621813,Partially cloudy
2019-06-24,AA,AA_CODESHARE,AA,5371,OH,N515AE,5371,11057,CLT,"Charlotte, NC",10874,CAK,"Akron, OH",1959,2226.0,147.0,35.0,2301.0,3.0,5.0,2128,8.0,160.0,0,,0,N,89,102.0,62.0,1,394,0.0,147.0,13.0,0.0,0.0,,,,,6.354838709677419,35.2107415,-80.9457435,"Rain, Partially cloudy"
2018-09-20,UA,UA,UA,1955,UA,N831UA,1955,12266,IAH,"Houston, TX",11278,DCA,"Washington, DC",1959,2043.0,44.0,18.0,2101.0,27.0,2.0,2354,29.0,35.0,0,,0,N,175,166.0,146.0,1,1208,0.0,35.0,0.0,0.0,0.0,,,,,8.273972602739725,29.9841416,-95.332986,"Rain, Partially cloudy"
2019-06-28,UA,UA,UA,495,UA,N834UA,495,12264,IAD,"Washington, DC",13495,MSY,"New Orleans, LA",1715,2012.0,177.0,17.0,2029.0,2136.0,5.0,1903,2141.0,158.0,0,,0,N,168,149.0,127.0,1,955,0.0,143.0,0.0,0.0,15.0,,,,,7.519685039370079,38.9522663,-77.4534849,Partially cloudy
2018-09-26,DL,DL_CODESHARE,DL,3830,OO,N812SK,3830,14122,PIT,"Pittsburgh, PA",10721,BOS,"Boston, MA",1841,1933.0,52.0,25.0,1958.0,2112.0,9.0,2019,2121.0,62.0,0,,0,N,98,108.0,74.0,1,496,0.0,52.0,10.0,0.0,0.0,,,,,6.702702702702703,66.8861127,-157.1567626,Overcast
2019-06-30,DL,DL_CODESHARE,DL,3876,OO,N825SK,3876,11433,DTW,"Detroit, MI",13485,MSN,"Madison, WI",820,954.0,94.0,17.0,1011.0,1003.0,2.0,843,1005.0,82.0,0,,0,N,83,71.0,52.0,1,311,0.0,81.0,0.0,0.0,1.0,,,,,5.980769230769231,42.2056991,-83.3529754,Partially cloudy
2019-06-30,UA,UA_CODESHARE,UA,3926,ZW,N415AW,3926,13930,ORD,"Chicago, IL",10868,CAE,"Columbia, SC",1405,1505.0,60.0,123.0,1708.0,1949.0,4.0,1717,1953.0,156.0,0,,0,N,132,228.0,101.0,1,666,0.0,60.0,96.0,0.0,0.0,,,,,6.594059405940594,-17.7868996,127.6699982,Partially cloudy
2018-07-17,WN,WN,WN,2501,WN,N281WN,2501,10821,BWI,"Baltimore, MD",10599,BHM,"Birmingham, AL",1355,1417.0,22.0,118.0,1615.0,1652.0,2.0,1455,1654.0,119.0,0,,0,N,120,217.0,97.0,1,682,0.0,22.0,97.0,0.0,0.0,,,,,7.030927835051546,39.1828341,-76.6698273,"Rain, Partially cloudy"
2018-08-01,DL,DL,DL,1832,DL,N342NW,1832,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",2125,2322.0,117.0,18.0,2340.0,21.0,7.0,2240,28.0,108.0,0,,0,N,135,126.0,101.0,1,721,0.0,22.0,0.0,0.0,86.0,,,,,7.138613861386139,33.6377988,-84.4292712,"Rain, Overcast"
2019-06-02,DL,DL,DL,675,DL,N346DN,675,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",2100,2319.0,139.0,41.0,2400.0,150.0,4.0,2336,154.0,138.0,0,,0,N,156,155.0,110.0,1,762,0.0,56.0,11.0,0.0,71.0,,,,,6.927272727272728,40.7757145,-73.873364,"Rain, Partially cloudy"
2018-10-11,AA,AA_CODESHARE,AA,5031,OH,N514AE,5031,11996,GSP,"Greer, SC",11278,DCA,"Washington, DC",750,751.0,1.0,42.0,833.0,945.0,5.0,922,950.0,28.0,0,,0,N,92,119.0,72.0,1,396,0.0,1.0,27.0,0.0,0.0,,,,,5.5,34.8954456,-82.2172285,"Rain, Partially cloudy"
2018-04-16,AA,AA_CODESHARE,AA,5126,OH,N215PS,5126,15412,TYS,"Knoxville, TN",14100,PHL,"Philadelphia, PA",544,632.0,48.0,5.0,637.0,801.0,8.0,735,809.0,34.0,0,,0,N,111,97.0,84.0,1,554,0.0,34.0,0.0,0.0,0.0,,,,,6.595238095238095,35.809553,-83.9988717,"Rain, Overcast"
2019-02-23,DL,DL,DL,2184,DL,N850DN,2184,10140,ABQ,"Albuquerque, NM",10397,ATL,"Atlanta, GA",605,614.0,9.0,28.0,642.0,1109.0,13.0,1101,1122.0,21.0,0,,0,N,176,188.0,147.0,1,1269,0.0,9.0,12.0,0.0,0.0,,,,,8.63265306122449,35.1418922,-106.8072873,Clear
2019-09-11,UA,UA_CODESHARE,UA,4951,C5,N14179,4951,12264,IAD,"Washington, DC",14730,SDF,"Louisville, KY",1705,1822.0,77.0,32.0,1854.0,2009.0,9.0,1856,2018.0,82.0,0,,0,N,111,116.0,75.0,1,451,0.0,77.0,5.0,0.0,0.0,,,,,6.013333333333334,38.9522663,-77.4534849,Partially cloudy
2019-11-21,WN,WN,WN,5469,WN,N921WN,5469,12892,LAX,"Los Angeles, CA",12191,HOU,"Houston, TX",1445,1547.0,62.0,11.0,1558.0,2033.0,7.0,1950,2040.0,50.0,0,,0,N,185,173.0,155.0,1,1390,0.0,50.0,0.0,0.0,0.0,,,,,8.96774193548387,33.9421675,-118.421393,"Rain, Partially cloudy"
2018-03-15,AA,AA_CODESHARE,AA,3479,MQ,N506AE,3479,13930,ORD,"Chicago, IL",14524,RIC,"Richmond, VA",1452,1516.0,24.0,21.0,1537.0,1802.0,4.0,1744,1806.0,22.0,0,,0,N,112,110.0,85.0,1,642,0.0,5.0,0.0,0.0,17.0,,,,,7.552941176470588,-17.7868996,127.6699982,Partially cloudy
2019-02-19,AA,AA_CODESHARE,AA,5435,OH,N587NN,5435,11057,CLT,"Charlotte, NC",14685,SAV,"Savannah, GA",1808,1852.0,44.0,19.0,1911.0,1959.0,5.0,1924,2004.0,40.0,0,,0,N,76,72.0,48.0,1,213,0.0,2.0,0.0,0.0,38.0,,,,,4.4375,35.2107415,-80.9457435,"Rain, Partially cloudy"
2019-11-11,DL,DL,DL,932,DL,N967AT,932,11433,DTW,"Detroit, MI",13342,MKE,"Milwaukee, WI",1753,2018.0,145.0,112.0,2210.0,2158.0,4.0,1802,2202.0,240.0,0,,0,N,69,164.0,48.0,1,237,0.0,145.0,95.0,0.0,0.0,,,,,4.9375,42.2056991,-83.3529754,"Snow, Rain, Partially cloudy"
2018-07-25,AA,AA_CODESHARE,AA,5619,OH,N598NN,5619,11057,CLT,"Charlotte, NC",13577,MYR,"Myrtle Beach, SC",1810,1919.0,69.0,10.0,1929.0,1957.0,3.0,1906,2000.0,54.0,0,,0,N,56,41.0,28.0,1,157,0.0,1.0,0.0,0.0,53.0,,,,,5.607142857142857,35.2107415,-80.9457435,"Rain, Partially cloudy"
2019-10-11,DL,DL_CODESHARE,DL,4326,OO,N455SW,4326,14711,SCE,"State College, PA",11433,DTW,"Detroit, MI",610,1007.0,237.0,8.0,1015.0,1112.0,6.0,738,1118.0,220.0,0,,0,N,88,71.0,57.0,1,301,0.0,220.0,0.0,0.0,0.0,605.0,95.0,95.0,,5.280701754385965,40.8503235,-77.8486639,Partially cloudy
2019-05-17,DL,DL,DL,2039,DL,N828DN,2039,14869,SLC,"Salt Lake City, UT",14057,PDX,"Portland, OR",2020,2037.0,17.0,30.0,2107.0,2130.0,3.0,2114,2133.0,19.0,0,,0,N,114,116.0,83.0,1,630,0.0,17.0,2.0,0.0,0.0,,,,,7.590361445783133,40.7900661,-111.9798985,"Rain, Partially cloudy"
2019-11-30,AA,AA,AA,2870,AA,N935NN,2870,11697,FLL,"Fort Lauderdale, FL",13930,ORD,"Chicago, IL",1646,1749.0,63.0,24.0,1813.0,2016.0,20.0,1911,2036.0,85.0,0,,0,N,205,227.0,183.0,1,1182,0.0,51.0,22.0,0.0,12.0,,,,,6.459016393442623,26.072017,-80.1509967,Partially cloudy
2018-07-29,UA,UA,UA,432,UA,N14228,432,13204,MCO,"Orlando, FL",11292,DEN,"Denver, CO",1936,1948.0,12.0,14.0,2002.0,2202.0,5.0,2122,2207.0,45.0,0,,0,N,226,259.0,240.0,1,1546,0.0,12.0,33.0,0.0,0.0,,,,,6.441666666666666,28.4129036,-81.3094431,"Rain, Partially cloudy"
2018-04-15,DL,DL,DL,2382,DL,N914DN,2382,10397,ATL,"Atlanta, GA",14122,PIT,"Pittsburgh, PA",2032,2125.0,53.0,14.0,2139.0,2249.0,9.0,2215,2258.0,43.0,0,,0,N,103,93.0,70.0,1,526,32.0,2.0,0.0,0.0,9.0,,,,,7.514285714285714,33.6377988,-84.4292712,"Rain, Overcast"
2018-01-07,DL,DL_CODESHARE,DL,3648,9E,N834AY,3648,13931,ORF,"Norfolk, VA",12953,LGA,"New York, NY",1825,1959.0,94.0,21.0,2020.0,2121.0,10.0,2011,2131.0,80.0,0,,0,N,106,92.0,61.0,1,296,0.0,9.0,0.0,0.0,71.0,,,,,4.852459016393443,36.8946697,-76.2022963,Clear
2018-11-15,B6,B6,B6,535,B6,N317JB,535,15070,SWF,"Newburgh/Poughkeepsie, NY",11697,FLL,"Fort Lauderdale, FL",1956,2005.0,9.0,63.0,2108.0,6.0,4.0,2305,10.0,65.0,0,,0,N,189,245.0,178.0,1,1118,0.0,9.0,56.0,0.0,0.0,,,,,6.280898876404494,41.5020532,-74.1212029,"Snow, Partially cloudy"
2018-10-10,DL,DL_CODESHARE,DL,3777,OO,N461SW,3777,10397,ATL,"Atlanta, GA",11953,GNV,"Gainesville, FL",2225,2232.0,7.0,17.0,2249.0,2352.0,2.0,2339,2354.0,15.0,0,,0,N,74,82.0,63.0,1,300,0.0,7.0,8.0,0.0,0.0,,,,,4.761904761904762,33.6377988,-84.4292712,"Rain, Overcast"
2018-03-13,AA,AA,AA,334,AA,N199AN,334,13930,ORD,"Chicago, IL",13303,MIA,"Miami, FL",1200,1354.0,114.0,26.0,1420.0,1743.0,15.0,1603,1758.0,115.0,0,,0,N,183,184.0,143.0,1,1197,96.0,18.0,1.0,0.0,0.0,1157.0,15.0,15.0,,8.37062937062937,-17.7868996,127.6699982,Partially cloudy
2019-03-31,DL,DL_CODESHARE,DL,3856,OO,N919EV,3856,11267,DAY,"Dayton, OH",11433,DTW,"Detroit, MI",1016,1203.0,107.0,20.0,1223.0,1258.0,8.0,1122,1306.0,104.0,0,,0,N,66,63.0,35.0,1,166,0.0,95.0,0.0,0.0,9.0,,,,,4.742857142857143,-41.3373477,148.2828659,Clear
2019-07-05,DL,DL,DL,122,DL,N306DN,122,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",1829,1854.0,25.0,30.0,1924.0,2131.0,5.0,2109,2136.0,27.0,0,,0,N,160,162.0,127.0,1,946,0.0,25.0,2.0,0.0,0.0,,,,,7.448818897637795,33.6377988,-84.4292712,"Rain, Partially cloudy"
2019-03-15,AA,AA_CODESHARE,AA,4613,YX,N116HQ,4613,12953,LGA,"New York, NY",15919,XNA,"Fayetteville, AR",1959,2219.0,140.0,25.0,2244.0,56.0,9.0,2230,105.0,155.0,0,,0,N,211,226.0,192.0,1,1147,0.0,79.0,15.0,0.0,61.0,2045.0,79.0,79.0,,5.973958333333333,40.7757145,-73.873364,"Rain, Partially cloudy"
2019-06-09,WN,WN,WN,5078,WN,N272WN,5078,11259,DAL,"Dallas, TX",13198,MCI,"Kansas City, MO",1240,1716.0,276.0,7.0,1723.0,1831.0,4.0,1410,1835.0,265.0,0,,0,N,90,79.0,68.0,1,461,0.0,248.0,0.0,0.0,17.0,1328.0,90.0,90.0,,6.779411764705882,54.6526564,-6.2287441,"Rain, Partially cloudy"
2018-05-19,B6,B6,B6,1035,B6,N183JB,1035,15024,STT,"Charlotte Amalie, VI",14843,SJU,"San Juan, PR",810,832.0,22.0,10.0,842.0,901.0,7.0,843,908.0,25.0,0,,0,N,33,36.0,19.0,1,68,0.0,15.0,3.0,0.0,7.0,,,,,3.5789473684210527,19.4343253,-99.0732517,"Rain, Partially cloudy"
2019-09-12,AA,AA_CODESHARE,AA,3233,OO,N773SK,3233,12197,HPN,"White Plains, NY",13930,ORD,"Chicago, IL",1226,1356.0,90.0,30.0,1426.0,1520.0,20.0,1402,1540.0,98.0,0,,0,N,156,164.0,114.0,1,738,0.0,90.0,8.0,0.0,0.0,,,,,6.473684210526316,41.0680174,-73.7083333,"Rain, Partially cloudy"
2018-11-15,DL,DL,DL,1327,DL,N3768,1327,11066,CMH,"Columbus, OH",12892,LAX,"Los Angeles, CA",630,946.0,196.0,43.0,1029.0,1142.0,6.0,840,1148.0,188.0,0,,0,N,310,302.0,253.0,1,1995,0.0,188.0,0.0,0.0,0.0,719.0,71.0,71.0,,7.8853754940711465,39.997056,-82.8930406,"Snow, Rain, Partially cloudy"
2018-06-07,AA,AA,AA,1845,AA,N510UW,1845,11697,FLL,"Fort Lauderdale, FL",14100,PHL,"Philadelphia, PA",1435,1634.0,119.0,36.0,1710.0,1934.0,9.0,1735,1943.0,128.0,0,,0,N,180,189.0,144.0,1,992,0.0,88.0,9.0,0.0,31.0,,,,,6.888888888888889,26.072017,-80.1509967,"Rain, Partially cloudy"
