fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name,flight_speed,lat,long,condition
2019-07-13,UA,UA_CODESHARE,UA,6224,YV,N85320,6224,12266,IAH,"Houston, TX",11267,DAY,"Dayton, OH",1830,1846.0,16.0,25.0,1911.0,2215.0,10.0,2203,2225.0,22.0,0,,0,N,153,159.0,124.0,1,929,0.0,22.0,0.0,0.0,0.0,,,,,7.491935483870968,29.9841416,-95.332986,"Rain, Partially cloudy"
2018-10-05,WN,WN,WN,1536,WN,N570WN,1536,12896,LBB,"Lubbock, TX",11259,DAL,"Dallas, TX",1945,2109.0,84.0,13.0,2122.0,2229.0,5.0,2050,2234.0,104.0,0,,0,N,65,85.0,67.0,1,293,0.0,17.0,20.0,0.0,67.0,,,,,4.373134328358209,33.6652574,-101.8266887,"Rain, Partially cloudy"
2018-08-29,WN,WN,WN,2430,WN,N8609A,2430,15016,STL,"St. Louis, MO",10721,BOS,"Boston, MA",1600,1629.0,29.0,10.0,1639.0,1945.0,16.0,1940,2001.0,21.0,0,,0,N,160,152.0,126.0,1,1047,0.0,10.0,0.0,0.0,11.0,,,,,8.30952380952381,38.7496273,-90.3704702,"Rain, Partially cloudy"
2018-06-22,B6,B6,B6,1272,B6,N565JB,1272,11697,FLL,"Fort Lauderdale, FL",12953,LGA,"New York, NY",1554,1910.0,196.0,35.0,1945.0,2156.0,6.0,1859,2202.0,183.0,0,,0,N,185,172.0,131.0,1,1076,0.0,145.0,0.0,0.0,38.0,,,,,8.213740458015268,26.072017,-80.1509967,"Rain, Partially cloudy"
2018-07-12,UA,UA_CODESHARE,UA,6187,YV,N89349,6187,12266,IAH,"Houston, TX",14193,PNS,"Pensacola, FL",2135,7.0,152.0,9.0,16.0,123.0,5.0,2313,128.0,135.0,0,,0,N,98,81.0,67.0,1,489,0.0,135.0,0.0,0.0,0.0,,,,,7.298507462686567,29.9841416,-95.332986,"Rain, Partially cloudy"
2018-05-14,WN,WN,WN,3165,WN,N709SW,3165,13232,MDW,"Chicago, IL",15016,STL,"St. Louis, MO",700,734.0,34.0,13.0,747.0,828.0,4.0,805,832.0,27.0,0,,0,N,65,58.0,41.0,1,251,0.0,27.0,0.0,0.0,0.0,,,,,6.121951219512195,40.2333371,-93.9335617,"Rain, Partially cloudy"
2018-07-22,UA,UA_CODESHARE,UA,6123,YV,N82314,6123,11109,COS,"Colorado Springs, CO",12266,IAH,"Houston, TX",1700,1738.0,38.0,11.0,1749.0,2043.0,3.0,2018,2046.0,28.0,0,,0,N,138,128.0,114.0,1,809,0.0,28.0,0.0,0.0,0.0,,,,,7.096491228070176,36.7954557,27.0884901,Clear
2019-04-28,UA,UA_CODESHARE,UA,4621,AX,N16151,4621,11292,DEN,"Denver, CO",11921,GJT,"Grand Junction, CO",1605,1623.0,18.0,22.0,1645.0,1725.0,5.0,1709,1730.0,21.0,0,,0,N,64,67.0,40.0,1,212,0.0,18.0,3.0,0.0,0.0,,,,,5.3,12.1341164,-68.2761506,Partially cloudy
2019-08-13,AA,AA_CODESHARE,AA,3815,MQ,N835AE,3815,14122,PIT,"Pittsburgh, PA",12953,LGA,"New York, NY",1710,1714.0,4.0,41.0,1755.0,1854.0,15.0,1845,1909.0,24.0,0,,0,N,95,115.0,59.0,1,335,0.0,4.0,20.0,0.0,0.0,,,,,5.677966101694915,66.8861127,-157.1567626,Overcast
2018-02-09,UA,UA_CODESHARE,UA,4647,AX,N41104,4647,10279,AMA,"Amarillo, TX",11292,DEN,"Denver, CO",825,849.0,24.0,26.0,915.0,915.0,6.0,855,921.0,26.0,0,,0,N,90,92.0,60.0,1,359,0.0,24.0,2.0,0.0,0.0,,,,,5.983333333333333,-4.1015945,141.6703234,"Rain, Partially cloudy"
2018-06-26,UA,UA,UA,599,UA,N491UA,599,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",2044,2316.0,152.0,22.0,2338.0,43.0,7.0,2243,50.0,127.0,0,,0,N,239,214.0,185.0,1,1514,0.0,11.0,0.0,0.0,116.0,,,,,8.183783783783785,-17.7868996,127.6699982,Clear
2018-12-28,AA,AA_CODESHARE,AA,4529,YX,N112HQ,4529,11057,CLT,"Charlotte, NC",12124,HHH,"Hilton Head, SC",755,957.0,122.0,28.0,1025.0,1107.0,8.0,911,1115.0,124.0,0,,0,N,76,78.0,42.0,1,207,0.0,75.0,2.0,0.0,47.0,,,,,4.928571428571429,35.2107415,-80.9457435,"Rain, Overcast"
2018-07-27,F9,F9,F9,1675,F9,N705FR,1675,14100,PHL,"Philadelphia, PA",13204,MCO,"Orlando, FL",2014,2106.0,52.0,13.0,2119.0,2323.0,14.0,2303,2337.0,34.0,0,,0,N,169,151.0,124.0,1,861,0.0,29.0,0.0,0.0,5.0,,,,,6.943548387096774,13.6818766,100.7485803,"Rain, Partially cloudy"
2019-10-09,DL,DL_CODESHARE,DL,4127,OO,N439SW,4127,14869,SLC,"Salt Lake City, UT",12280,IDA,"Idaho Falls, ID",1350,1421.0,31.0,12.0,1433.0,1506.0,2.0,1453,1508.0,15.0,0,,0,N,63,47.0,33.0,1,188,0.0,4.0,0.0,0.0,11.0,,,,,5.696969696969697,40.7900661,-111.9798985,Partially cloudy
2018-09-18,DL,DL_CODESHARE,DL,3611,OO,N264SY,3611,11995,GSO,"Greensboro/High Point, NC",12953,LGA,"New York, NY",1305,1552.0,167.0,20.0,1612.0,1722.0,4.0,1450,1726.0,156.0,0,,0,N,105,94.0,70.0,1,461,0.0,156.0,0.0,0.0,0.0,,,,,6.585714285714285,36.1031477,-79.9435685,Partially cloudy
2018-05-20,AA,AA_CODESHARE,AA,5724,YV,N932LR,5724,11298,DFW,"Dallas/Fort Worth, TX",11778,FSM,"Fort Smith, AR",1250,1353.0,63.0,32.0,1425.0,1513.0,4.0,1356,1517.0,81.0,0,,0,N,66,84.0,48.0,1,227,0.0,6.0,18.0,0.0,57.0,,,,,4.729166666666667,32.8965194,-97.0465221,"Rain, Overcast"
2019-07-19,AA,AA,AA,2603,AA,N108UW,2603,14635,RSW,"Fort Myers, FL",14100,PHL,"Philadelphia, PA",1415,1757.0,222.0,12.0,1809.0,2037.0,4.0,1708,2041.0,213.0,0,,0,N,173,164.0,148.0,1,993,128.0,85.0,0.0,0.0,0.0,,,,,6.70945945945946,26.5329498,-81.7588056,Rain
2019-12-28,AA,AA,AA,1743,AA,N927UW,1743,11292,DEN,"Denver, CO",11057,CLT,"Charlotte, NC",1628,1858.0,150.0,16.0,1914.0,2.0,6.0,2134,8.0,154.0,0,,0,N,186,190.0,168.0,1,1337,0.0,14.0,4.0,0.0,136.0,,,,,7.958333333333333,12.1341164,-68.2761506,Partially cloudy
2019-07-23,WN,WN,WN,2370,WN,N948WN,2370,13495,MSY,"New Orleans, LA",10693,BNA,"Nashville, TN",1940,2027.0,47.0,8.0,2035.0,2141.0,4.0,2110,2145.0,35.0,0,,0,N,90,78.0,66.0,1,471,0.0,11.0,0.0,0.0,24.0,,,,,7.136363636363637,29.9942002,-90.2643044,"Rain, Partially cloudy"
2019-01-03,G4,G4,G4,504,G4,248NV,504,10466,AZA,"Phoenix, AZ",14108,PIA,"Peoria, IL",620,636.0,16.0,11.0,647.0,1028.0,4.0,1015,1032.0,17.0,0,,0,N,175,176.0,161.0,1,1312,0.0,16.0,1.0,0.0,0.0,,,,,8.149068322981366,33.3059145,-111.6526441,Clear
2019-03-06,UA,UA,UA,2089,UA,N841UA,2089,14122,PIT,"Pittsburgh, PA",11292,DEN,"Denver, CO",650,700.0,10.0,26.0,726.0,848.0,6.0,827,854.0,27.0,0,,0,N,217,234.0,202.0,1,1290,0.0,10.0,17.0,0.0,0.0,,,,,6.3861386138613865,66.8861127,-157.1567626,"Snow, Partially cloudy"
2018-06-10,UA,UA,UA,225,UA,N849UA,225,13930,ORD,"Chicago, IL",12264,IAD,"Washington, DC",1810,1848.0,38.0,101.0,2029.0,2247.0,3.0,2102,2250.0,108.0,0,,0,N,112,182.0,78.0,1,588,0.0,21.0,70.0,0.0,17.0,,,,,7.538461538461538,-17.7868996,127.6699982,Clear
2019-04-21,WN,WN,WN,5176,WN,N8509U,5176,11292,DEN,"Denver, CO",14831,SJC,"San Jose, CA",1400,1416.0,16.0,61.0,1517.0,1624.0,3.0,1535,1627.0,52.0,0,,0,N,155,191.0,127.0,1,948,0.0,16.0,36.0,0.0,0.0,,,,,7.464566929133858,12.1341164,-68.2761506,Partially cloudy
2019-07-18,AA,AA_CODESHARE,AA,4076,MQ,N661JA,4076,13930,ORD,"Chicago, IL",14730,SDF,"Louisville, KY",744,1034.0,170.0,17.0,1051.0,1254.0,12.0,1003,1306.0,183.0,0,,0,N,79,92.0,63.0,1,286,0.0,47.0,13.0,0.0,123.0,,,,,4.53968253968254,-17.7868996,127.6699982,Partially cloudy
2019-09-23,WN,WN,WN,1367,WN,N7839A,1367,13891,ONT,"Ontario, CA",14107,PHX,"Phoenix, AZ",2135,2212.0,37.0,5.0,2217.0,2320.0,8.0,2245,2328.0,43.0,0,,0,N,70,76.0,63.0,1,325,0.0,15.0,6.0,0.0,22.0,,,,,5.158730158730159,34.0541425,-117.5991577,Partially cloudy
2019-08-23,UA,UA_CODESHARE,UA,3688,YX,N640RW,3688,12266,IAH,"Houston, TX",13198,MCI,"Kansas City, MO",1420,1455.0,35.0,19.0,1514.0,1740.0,5.0,1629,1745.0,76.0,0,,0,N,129,170.0,146.0,1,643,0.0,4.0,41.0,0.0,31.0,,,,,4.404109589041096,29.9841416,-95.332986,"Rain, Partially cloudy"
2018-01-17,DL,DL,DL,907,DL,N608AT,907,10397,ATL,"Atlanta, GA",13851,OKC,"Oklahoma City, OK",1347,1546.0,119.0,14.0,1600.0,1645.0,3.0,1510,1648.0,98.0,0,,0,N,143,122.0,105.0,1,761,0.0,98.0,0.0,0.0,0.0,,,,,7.247619047619048,33.6377988,-84.4292712,"Snow, Partially cloudy"
2019-10-11,DL,DL,DL,2226,DL,N104DU,2226,11433,DTW,"Detroit, MI",11298,DFW,"Dallas/Fort Worth, TX",835,955.0,80.0,17.0,1012.0,1207.0,7.0,1028,1214.0,106.0,0,,0,N,173,199.0,175.0,1,986,0.0,80.0,26.0,0.0,0.0,,,,,5.634285714285714,42.2056991,-83.3529754,"Rain, Partially cloudy"
2019-07-19,DL,DL,DL,1637,DL,N847DN,1637,11433,DTW,"Detroit, MI",10821,BWI,"Baltimore, MD",1740,2151.0,251.0,24.0,2215.0,2325.0,4.0,1912,2329.0,257.0,0,,0,N,92,98.0,70.0,1,409,0.0,251.0,6.0,0.0,0.0,,,,,5.842857142857143,42.2056991,-83.3529754,"Rain, Partially cloudy"
2019-01-23,AA,AA_CODESHARE,AA,4092,MQ,N612AE,4092,11423,DSM,"Des Moines, IA",13930,ORD,"Chicago, IL",1241,1430.0,109.0,11.0,1441.0,1535.0,15.0,1404,1550.0,106.0,0,,0,N,83,80.0,54.0,1,299,0.0,17.0,0.0,0.0,89.0,,,,,5.537037037037037,41.5345493,-93.6592394,"Snow, Partially cloudy"
2018-09-25,NK,NK,NK,1165,NK,N686NK,1165,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",1717,1859.0,102.0,9.0,1908.0,2050.0,6.0,1926,2056.0,90.0,0,,0,N,129,117.0,102.0,1,746,0.0,90.0,0.0,0.0,0.0,,,,,7.313725490196078,33.6377988,-84.4292712,Overcast
2019-08-07,DL,DL,DL,832,DL,N674DL,832,11278,DCA,"Washington, DC",14869,SLC,"Salt Lake City, UT",1700,1937.0,157.0,36.0,2013.0,2219.0,6.0,1943,2225.0,162.0,0,,0,N,283,288.0,246.0,1,1851,0.0,14.0,5.0,0.0,143.0,,,,,7.524390243902439,38.8512894,-77.0396889,"Rain, Partially cloudy"
2019-01-20,DL,DL_CODESHARE,DL,5415,9E,N331PQ,5415,11042,CLE,"Cleveland, OH",12953,LGA,"New York, NY",910,951.0,41.0,44.0,1035.0,1154.0,6.0,1108,1200.0,52.0,0,,0,N,118,129.0,79.0,1,419,0.0,8.0,11.0,0.0,33.0,,,,,5.30379746835443,39.0805934,-84.2154848,Partially cloudy
2018-01-30,AA,AA,AA,2587,AA,N967AN,2587,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",730,735.0,5.0,78.0,853.0,940.0,10.0,921,950.0,29.0,0,,0,N,171,195.0,107.0,1,733,0.0,5.0,24.0,0.0,0.0,,,,,6.850467289719626,40.7757145,-73.873364,"Snow, Rain, Overcast"
2018-06-28,UA,UA_CODESHARE,UA,3448,YX,N865RW,3448,11292,DEN,"Denver, CO",14869,SLC,"Salt Lake City, UT",1530,1619.0,49.0,15.0,1634.0,1738.0,4.0,1709,1742.0,33.0,0,,0,N,99,83.0,64.0,1,391,0.0,4.0,0.0,0.0,29.0,,,,,6.109375,12.1341164,-68.2761506,Partially cloudy
2019-02-12,UA,UA,UA,745,UA,N407UA,745,12953,LGA,"New York, NY",11292,DEN,"Denver, CO",1421,1916.0,295.0,14.0,1930.0,2120.0,5.0,1700,2125.0,265.0,0,,0,N,279,249.0,230.0,1,1620,0.0,265.0,0.0,0.0,0.0,1450.0,138.0,70.0,,7.043478260869565,40.7757145,-73.873364,"Snow, Rain, Overcast"
2018-12-31,DL,DL,DL,375,DL,N910DE,375,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",1509,1602.0,53.0,14.0,1616.0,1607.0,7.0,1512,1614.0,62.0,0,,0,N,63,72.0,51.0,1,214,0.0,53.0,9.0,0.0,0.0,,,,,4.196078431372549,33.6377988,-84.4292712,"Rain, Overcast"
2018-01-12,B6,B6,B6,1730,B6,N644JB,1730,14635,RSW,"Fort Myers, FL",12478,JFK,"New York, NY",1904,1943.0,39.0,18.0,2001.0,2208.0,6.0,2148,2214.0,26.0,0,,0,N,164,151.0,127.0,1,1074,0.0,9.0,0.0,0.0,17.0,,,,,8.456692913385826,26.5329498,-81.7588056,Partially cloudy
2018-07-27,B6,B6,B6,705,B6,N585JB,705,11618,EWR,"Newark, NJ",11697,FLL,"Fort Lauderdale, FL",1451,1802.0,191.0,130.0,2012.0,2251.0,7.0,1759,2258.0,299.0,0,,0,N,188,296.0,159.0,1,1065,88.0,103.0,108.0,0.0,0.0,,,,,6.69811320754717,40.689064,-74.1772549,"Rain, Partially cloudy"
2018-01-08,DL,DL_CODESHARE,DL,3696,9E,N915XJ,3696,10792,BUF,"Buffalo, NY",12478,JFK,"New York, NY",1224,1341.0,77.0,19.0,1400.0,1502.0,8.0,1400,1510.0,70.0,0,,0,N,96,89.0,62.0,1,301,0.0,1.0,0.0,0.0,69.0,,,,,4.854838709677419,42.9402016,-78.7307523,"Snow, Rain, Overcast"
2019-07-20,DL,DL_CODESHARE,DL,3752,OO,N899SK,3752,14576,ROC,"Rochester, NY",11433,DTW,"Detroit, MI",1158,940.0,1302.0,16.0,956.0,1042.0,17.0,1313,1059.0,1306.0,0,,0,N,75,79.0,46.0,1,296,0.0,1302.0,4.0,0.0,0.0,,,,,6.434782608695652,36.7295387,3.1929819,Partially cloudy
2019-10-19,DL,DL,DL,2471,DL,N107DU,2471,14869,SLC,"Salt Lake City, UT",12266,IAH,"Houston, TX",1700,2051.0,231.0,10.0,2101.0,43.0,7.0,2051,50.0,239.0,0,,0,N,171,179.0,162.0,1,1195,0.0,17.0,8.0,0.0,214.0,,,,,7.376543209876543,40.7900661,-111.9798985,"Rain, Partially cloudy"
2019-08-04,AA,AA_CODESHARE,AA,5589,OH,N706PS,5589,11057,CLT,"Charlotte, NC",10208,AGS,"Augusta, GA",1615,1704.0,49.0,14.0,1718.0,1746.0,9.0,1713,1755.0,42.0,0,,0,N,58,51.0,28.0,1,140,0.0,42.0,0.0,0.0,0.0,1614.0,46.0,46.0,,5.0,35.2107415,-80.9457435,"Rain, Partially cloudy"
2019-09-27,DL,DL,DL,377,DL,N919AT,377,13930,ORD,"Chicago, IL",13487,MSP,"Minneapolis, MN",1309,1936.0,387.0,141.0,2157.0,2250.0,3.0,1440,2253.0,493.0,0,,0,N,91,197.0,53.0,1,334,0.0,25.0,106.0,0.0,362.0,,,,,6.30188679245283,-17.7868996,127.6699982,Clear
2019-10-21,WN,WN,WN,1662,WN,N8608N,1662,12191,HOU,"Houston, TX",10693,BNA,"Nashville, TN",705,824.0,79.0,8.0,832.0,955.0,4.0,850,959.0,69.0,0,,0,N,105,95.0,83.0,1,670,0.0,69.0,0.0,0.0,0.0,,,,,8.072289156626505,40.6429479,-73.7793734,Partially cloudy
2018-12-31,DL,DL_CODESHARE,DL,3726,OO,N446SW,3726,10397,ATL,"Atlanta, GA",10146,ABY,"Albany, GA",1342,1519.0,97.0,21.0,1540.0,1612.0,3.0,1439,1615.0,96.0,0,,0,N,57,56.0,32.0,1,145,0.0,71.0,0.0,0.0,25.0,,,,,4.53125,33.6377988,-84.4292712,"Rain, Overcast"
2018-09-11,AA,AA_CODESHARE,AA,5688,OH,N508AE,5688,11057,CLT,"Charlotte, NC",11641,FAY,"Fayetteville, NC",2224,2301.0,37.0,14.0,2315.0,2341.0,5.0,2315,2346.0,31.0,0,,0,N,51,45.0,26.0,1,118,0.0,28.0,0.0,0.0,3.0,,,,,4.538461538461538,35.2107415,-80.9457435,"Rain, Overcast"
2019-08-21,UA,UA_CODESHARE,UA,5525,OO,N200SY,5525,14489,RDM,"Bend/Redmond, OR",11292,DEN,"Denver, CO",1306,1330.0,24.0,37.0,1407.0,1724.0,9.0,1630,1733.0,63.0,0,,0,N,144,183.0,137.0,1,898,0.0,24.0,39.0,0.0,0.0,,,,,6.554744525547445,44.2540819,-121.1490687,Partially cloudy
2018-04-15,UA,UA,UA,1765,UA,N15710,1765,14100,PHL,"Philadelphia, PA",12266,IAH,"Houston, TX",1736,1916.0,100.0,23.0,1939.0,2143.0,4.0,2024,2147.0,83.0,0,,0,N,228,211.0,184.0,1,1325,0.0,6.0,0.0,0.0,77.0,,,,,7.201086956521739,13.6818766,100.7485803,Partially cloudy
2018-05-14,UA,UA_CODESHARE,UA,5705,OO,N957SW,5705,13930,ORD,"Chicago, IL",11109,COS,"Colorado Springs, CO",1548,1603.0,15.0,60.0,1703.0,1832.0,8.0,1738,1840.0,62.0,0,,0,N,170,217.0,149.0,1,911,0.0,15.0,47.0,0.0,0.0,,,,,6.114093959731544,-17.7868996,127.6699982,Partially cloudy
2018-03-21,UA,UA,UA,670,UA,N66808,670,13930,ORD,"Chicago, IL",10721,BOS,"Boston, MA",2103,2143.0,40.0,24.0,2207.0,103.0,9.0,15,112.0,57.0,0,,0,N,132,149.0,116.0,1,867,0.0,40.0,17.0,0.0,0.0,,,,,7.474137931034483,-17.7868996,127.6699982,Overcast
2019-01-15,WN,WN,WN,1419,WN,N957WN,1419,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",1240,1426.0,106.0,31.0,1457.0,1551.0,4.0,1410,1555.0,105.0,0,,0,N,90,89.0,54.0,1,337,0.0,16.0,0.0,0.0,89.0,,,,,6.2407407407407405,37.622452,-122.3839894,"Rain, Partially cloudy"
2018-06-11,AA,AA,AA,1736,AA,N972UY,1736,11057,CLT,"Charlotte, NC",14057,PDX,"Portland, OR",2005,2031.0,26.0,33.0,2104.0,2312.0,4.0,2234,2316.0,42.0,0,,0,N,329,345.0,308.0,1,2282,0.0,26.0,16.0,0.0,0.0,,,,,7.409090909090909,35.2107415,-80.9457435,"Rain, Partially cloudy"
2018-11-15,AA,AA_CODESHARE,AA,3423,MQ,N676AE,3423,13930,ORD,"Chicago, IL",11721,FNT,"Flint, MI",1640,1748.0,68.0,32.0,1820.0,1959.0,5.0,1843,2004.0,81.0,0,,0,N,63,76.0,39.0,1,223,0.0,7.0,13.0,0.0,61.0,,,,,5.717948717948718,-17.7868996,127.6699982,Partially cloudy
2019-06-07,UA,UA_CODESHARE,UA,5450,OO,N154SY,5450,14524,RIC,"Richmond, VA",11292,DEN,"Denver, CO",1540,1557.0,17.0,39.0,1636.0,1822.0,40.0,1744,1902.0,78.0,0,,0,N,244,305.0,226.0,1,1482,0.0,9.0,61.0,0.0,8.0,,,,,6.557522123893805,37.5073698,-77.3336845,"Rain, Partially cloudy"
2018-12-20,AA,AA_CODESHARE,AA,5066,OH,N588NN,5066,11057,CLT,"Charlotte, NC",11066,CMH,"Columbus, OH",1756,1822.0,26.0,16.0,1838.0,1935.0,4.0,1924,1939.0,15.0,0,,0,N,88,77.0,57.0,1,347,0.0,8.0,0.0,0.0,7.0,,,,,6.087719298245614,35.2107415,-80.9457435,"Rain, Overcast"
2019-07-25,B6,B6,B6,976,B6,N760JB,976,11697,FLL,"Fort Lauderdale, FL",14100,PHL,"Philadelphia, PA",2126,145.0,259.0,12.0,157.0,403.0,8.0,18,411.0,233.0,0,,0,N,172,146.0,126.0,1,992,0.0,103.0,0.0,0.0,130.0,,,,,7.873015873015873,26.072017,-80.1509967,"Rain, Partially cloudy"
2019-06-03,AA,AA_CODESHARE,AA,3876,MQ,N831AE,3876,11298,DFW,"Dallas/Fort Worth, TX",14952,SPI,"Springfield, IL",1850,1904.0,14.0,54.0,1958.0,2128.0,3.0,2045,2131.0,46.0,0,,0,N,115,147.0,90.0,1,630,0.0,14.0,32.0,0.0,0.0,,,,,7.0,32.8965194,-97.0465221,Partially cloudy
2018-07-27,WN,WN,WN,1474,WN,N8635F,1474,13204,MCO,"Orlando, FL",14307,PVD,"Providence, RI",1955,2127.0,92.0,7.0,2134.0,2346.0,4.0,2245,2350.0,65.0,0,,0,N,170,143.0,132.0,1,1072,0.0,58.0,0.0,0.0,7.0,,,,,8.121212121212121,28.4129036,-81.3094431,"Rain, Partially cloudy"
2019-12-02,DL,DL_CODESHARE,DL,4306,OO,N920EV,4306,14711,SCE,"State College, PA",11433,DTW,"Detroit, MI",1402,1736.0,214.0,11.0,1747.0,1841.0,12.0,1534,1853.0,199.0,0,,0,N,92,77.0,54.0,1,301,0.0,28.0,0.0,0.0,171.0,,,,,5.574074074074074,40.8503235,-77.8486639,Overcast
2018-09-09,DL,DL,DL,729,DL,N966DL,729,13360,MLB,"Melbourne, FL",10397,ATL,"Atlanta, GA",1735,1853.0,78.0,16.0,1909.0,2014.0,23.0,1915,2037.0,82.0,0,,0,N,100,104.0,65.0,1,442,0.0,3.0,4.0,0.0,75.0,,,,,6.8,25.2519411,51.5350308,Clear
2019-02-02,DL,DL_CODESHARE,DL,3636,OO,N252SY,3636,14869,SLC,"Salt Lake City, UT",14771,SFO,"San Francisco, CA",1500,1626.0,86.0,22.0,1648.0,1738.0,4.0,1614,1742.0,88.0,0,,0,N,134,136.0,110.0,1,599,0.0,86.0,2.0,0.0,0.0,,,,,5.445454545454545,40.7900661,-111.9798985,Partially cloudy
2019-02-13,AS,AS_CODESHARE,AS,2101,QX,N408QX,2101,14252,PSC,"Pasco/Kennewick/Richland, WA",14747,SEA,"Seattle, WA",500,542.0,42.0,128.0,750.0,832.0,10.0,555,842.0,167.0,0,,0,N,55,180.0,42.0,1,172,0.0,42.0,125.0,0.0,0.0,,,,,4.095238095238095,46.2635986,-119.1189015,"Snow, Rain, Overcast"
2018-08-31,AA,AA_CODESHARE,AA,5648,OH,N585NN,5648,11057,CLT,"Charlotte, NC",13871,OMA,"Omaha, NE",2040,2311.0,151.0,30.0,2341.0,50.0,6.0,2220,56.0,156.0,0,,0,N,160,165.0,129.0,1,913,0.0,116.0,5.0,0.0,35.0,,,,,7.077519379844961,35.2107415,-80.9457435,"Rain, Partially cloudy"
2018-01-27,DL,DL_CODESHARE,DL,4920,OO,N455SW,4920,11308,DHN,"Dothan, AL",10397,ATL,"Atlanta, GA",655,759.0,64.0,24.0,823.0,958.0,10.0,903,1008.0,65.0,0,,0,N,68,69.0,35.0,1,170,0.0,64.0,1.0,0.0,0.0,,,,,4.857142857142857,28.7544715,80.5759577,Clear
2018-07-29,G4,G4,G4,858,G4,248NV,858,14112,PIE,"St. Petersburg, FL",11193,CVG,"Cincinnati, OH",1827,1930.0,63.0,15.0,1945.0,2127.0,7.0,2037,2134.0,57.0,0,,0,N,130,124.0,102.0,1,776,0.0,28.0,0.0,0.0,29.0,,,,,7.607843137254902,55.0358463,-1.7112191,"Rain, Partially cloudy"
2019-07-05,DL,DL_CODESHARE,DL,3693,OO,N826SK,3693,12264,IAD,"Washington, DC",11433,DTW,"Detroit, MI",1753,2242.0,289.0,31.0,2313.0,13.0,12.0,1940,25.0,285.0,0,,0,N,107,103.0,60.0,1,383,0.0,269.0,0.0,0.0,16.0,,,,,6.383333333333334,38.9522663,-77.4534849,Partially cloudy
2019-01-25,AA,AA,AA,1854,AA,N558UW,1854,13930,ORD,"Chicago, IL",14100,PHL,"Philadelphia, PA",700,803.0,63.0,22.0,825.0,1052.0,5.0,959,1057.0,58.0,0,,0,N,119,114.0,87.0,1,678,0.0,58.0,0.0,0.0,0.0,,,,,7.793103448275862,-17.7868996,127.6699982,Partially cloudy
2018-02-04,AA,AA,AA,364,AA,N973NN,364,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",1530,1547.0,17.0,17.0,1604.0,1846.0,6.0,1835,1852.0,17.0,0,,0,N,125,125.0,102.0,1,733,0.0,17.0,0.0,0.0,0.0,,,,,7.186274509803922,-17.7868996,127.6699982,"Rain, Partially cloudy"
2018-09-25,UA,UA,UA,1439,UA,N420UA,1439,11003,CID,"Cedar Rapids/Iowa City, IA",13930,ORD,"Chicago, IL",649,828.0,99.0,14.0,842.0,923.0,3.0,805,926.0,81.0,0,,0,N,76,58.0,41.0,1,196,0.0,81.0,0.0,0.0,0.0,,,,,4.780487804878049,32.8430498,13.1451544,"Rain, Partially cloudy"
2018-12-27,AA,AA_CODESHARE,AA,5962,YV,N956LR,5962,10980,CHA,"Chattanooga, TN",11298,DFW,"Dallas/Fort Worth, TX",1604,2247.0,403.0,19.0,2306.0,2400.0,7.0,1734,7.0,393.0,0,,0,N,150,140.0,114.0,1,695,0.0,17.0,0.0,0.0,376.0,,,,,6.096491228070176,35.0323836,-85.2016779,"Rain, Overcast"
2019-04-14,AA,AA_CODESHARE,AA,3495,MQ,N276NN,3495,13930,ORD,"Chicago, IL",11423,DSM,"Des Moines, IA",2025,2027.0,2.0,63.0,2130.0,2220.0,3.0,2148,2223.0,35.0,0,,0,N,83,116.0,50.0,1,299,0.0,2.0,33.0,0.0,0.0,,,,,5.98,-17.7868996,127.6699982,Clear
2018-09-26,DL,DL,DL,1261,DL,N996DL,1261,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",1919,2111.0,112.0,16.0,2127.0,2226.0,6.0,2050,2232.0,102.0,0,,0,N,91,81.0,59.0,1,432,26.0,14.0,0.0,0.0,62.0,,,,,7.322033898305085,33.6377988,-84.4292712,"Rain, Partially cloudy"
2018-12-27,DL,DL_CODESHARE,DL,5760,CP,N638CZ,5760,14869,SLC,"Salt Lake City, UT",12954,LGB,"Long Beach, CA",2025,2145.0,80.0,19.0,2204.0,2232.0,7.0,2137,2239.0,62.0,0,,0,N,132,114.0,88.0,1,588,0.0,4.0,0.0,0.0,58.0,,,,,6.681818181818182,40.7900661,-111.9798985,"Snow, Overcast"
